cycle, observation, reward, action, explored, explore_rate, total reward, average reward
53, 0, 1, 1, 0, 0, 30, 0.566038
54, 0, 0, 0, 0, 0, 30, 0.555556
55, 0, 1, 0, 0, 0, 31, 0.563636
56, 0, 1, 0, 0, 0, 32, 0.571429
57, 0, 1, 0, 0, 0, 33, 0.578947
58, 0, 1, 0, 0, 0, 34, 0.586207
59, 0, 1, 0, 0, 0, 35, 0.59322
60, 0, 1, 0, 0, 0, 36, 0.6
61, 0, 1, 0, 0, 0, 37, 0.606557
62, 0, 1, 0, 0, 0, 38, 0.612903
63, 0, 1, 0, 0, 0, 39, 0.619048
64, 0, 1, 0, 0, 0, 40, 0.625
65, 0, 1, 0, 0, 0, 41, 0.630769
66, 0, 1, 0, 0, 0, 42, 0.636364
67, 0, 1, 0, 0, 0, 43, 0.641791
68, 0, 1, 0, 0, 0, 44, 0.647059
69, 0, 1, 0, 0, 0, 45, 0.652174
70, 0, 1, 0, 0, 0, 46, 0.657143
71, 0, 1, 0, 0, 0, 47, 0.661972
72, 0, 1, 0, 0, 0, 48, 0.666667
73, 0, 1, 0, 0, 0, 49, 0.671233
74, 0, 1, 0, 0, 0, 50, 0.675676
75, 0, 1, 0, 0, 0, 51, 0.68
76, 0, 1, 0, 0, 0, 52, 0.684211
77, 0, 1, 0, 0, 0, 53, 0.688312
78, 0, 1, 0, 0, 0, 54, 0.692308
79, 0, 1, 0, 0, 0, 55, 0.696203
80, 0, 1, 0, 0, 0, 56, 0.7
81, 0, 1, 0, 0, 0, 57, 0.703704
82, 0, 1, 0, 0, 0, 58, 0.707317
83, 0, 1, 0, 0, 0, 59, 0.710843
84, 0, 1, 0, 0, 0, 60, 0.714286
85, 0, 1, 0, 0, 0, 61, 0.717647
86, 0, 1, 0, 0, 0, 62, 0.72093
87, 0, 1, 0, 0, 0, 63, 0.724138
88, 0, 1, 0, 0, 0, 64, 0.727273
89, 1, 0, 1, 0, 0, 64, 0.719101
90, 1, 1, 0, 0, 0, 65, 0.722222
91, 0, 1, 0, 0, 0, 66, 0.725275
92, 0, 1, 0, 0, 0, 67, 0.728261
93, 1, 0, 1, 0, 0, 67, 0.72043
94, 1, 1, 0, 0, 0, 68, 0.723404
95, 0, 1, 0, 0, 0, 69, 0.726316
96, 0, 1, 0, 0, 0, 70, 0.729167
97, 0, 1, 0, 0, 0, 71, 0.731959
98, 0, 1, 0, 0, 0, 72, 0.734694
99, 0, 1, 0, 0, 0, 73, 0.737374
100, 0, 1, 0, 0, 0, 74, 0.74
101, 0, 1, 0, 0, 0, 75, 0.742574
102, 0, 1, 0, 0, 0, 76, 0.745098
103, 0, 1, 0, 0, 0, 77, 0.747573
104, 0, 1, 0, 0, 0, 78, 0.75
105, 1, 0, 1, 0, 0, 78, 0.742857
106, 1, 1, 0, 0, 0, 79, 0.745283
107, 0, 1, 0, 0, 0, 80, 0.747664
108, 0, 1, 0, 0, 0, 81, 0.75
109, 1, 0, 1, 0, 0, 81, 0.743119
110, 0, 0, 0, 0, 0, 81, 0.736364
111, 1, 0, 1, 0, 0, 81, 0.72973
112, 0, 0, 0, 0, 0, 81, 0.723214
113, 0, 1, 1, 0, 0, 82, 0.725664
114, 0, 0, 0, 0, 0, 82, 0.719298
115, 0, 1, 0, 0, 0, 83, 0.721739
116, 0, 1, 0, 0, 0, 84, 0.724138
117, 0, 1, 0, 0, 0, 85, 0.726496
118, 1, 0, 1, 0, 0, 85, 0.720339
119, 0, 0, 0, 0, 0, 85, 0.714286
120, 0, 1, 0, 0, 0, 86, 0.716667
121, 0, 1, 0, 0, 0, 87, 0.719008
122, 0, 1, 0, 0, 0, 88, 0.721311
123, 0, 1, 0, 0, 0, 89, 0.723577
124, 0, 1, 0, 0, 0, 90, 0.725806
125, 0, 1, 0, 0, 0, 91, 0.728
126, 1, 0, 1, 0, 0, 91, 0.722222
127, 0, 0, 0, 0, 0, 91, 0.716535
128, 1, 0, 1, 0, 0, 91, 0.710938
129, 0, 0, 0, 0, 0, 91, 0.705426
130, 0, 1, 0, 0, 0, 92, 0.707692
131, 0, 1, 0, 0, 0, 93, 0.709924
132, 0, 1, 0, 0, 0, 94, 0.712121
133, 0, 1, 0, 0, 0, 95, 0.714286
134, 0, 1, 0, 0, 0, 96, 0.716418
135, 0, 1, 0, 0, 0, 97, 0.718519
136, 0, 1, 0, 0, 0, 98, 0.720588
137, 0, 1, 0, 0, 0, 99, 0.722628
138, 0, 1, 0, 0, 0, 100, 0.724638
139, 1, 0, 1, 0, 0, 100, 0.719424
140, 0, 0, 0, 0, 0, 100, 0.714286
141, 0, 1, 0, 0, 0, 101, 0.716312
142, 0, 1, 0, 0, 0, 102, 0.71831
143, 1, 0, 1, 0, 0, 102, 0.713287
144, 0, 0, 0, 0, 0, 102, 0.708333
145, 1, 0, 1, 0, 0, 102, 0.703448
146, 0, 0, 0, 0, 0, 102, 0.69863
147, 0, 1, 0, 0, 0, 103, 0.70068
148, 0, 1, 0, 0, 0, 104, 0.702703
149, 0, 1, 0, 0, 0, 105, 0.704698
150, 0, 1, 0, 0, 0, 106, 0.706667
151, 0, 1, 0, 0, 0, 107, 0.708609
152, 0, 1, 0, 0, 0, 108, 0.710526
153, 0, 1, 0, 0, 0, 109, 0.712418
154, 1, 0, 1, 0, 0, 109, 0.707792
155, 1, 1, 0, 0, 0, 110, 0.709677
156, 1, 0, 1, 0, 0, 110, 0.705128
157, 0, 0, 0, 0, 0, 110, 0.700637
158, 0, 1, 0, 0, 0, 111, 0.702532
159, 0, 1, 0, 0, 0, 112, 0.704403
160, 0, 1, 0, 0, 0, 113, 0.70625
161, 0, 1, 0, 0, 0, 114, 0.708075
162, 1, 0, 1, 0, 0, 114, 0.703704
163, 0, 0, 0, 0, 0, 114, 0.699387
164, 0, 1, 0, 0, 0, 115, 0.70122
165, 0, 1, 0, 0, 0, 116, 0.70303
166, 0, 1, 0, 0, 0, 117, 0.704819
167, 0, 1, 0, 0, 0, 118, 0.706587
168, 0, 1, 0, 0, 0, 119, 0.708333
169, 0, 1, 0, 0, 0, 120, 0.710059
170, 0, 1, 0, 0, 0, 121, 0.711765
171, 1, 0, 1, 0, 0, 121, 0.707602
172, 0, 0, 0, 0, 0, 121, 0.703488
173, 0, 1, 0, 0, 0, 122, 0.705202
174, 0, 1, 0, 0, 0, 123, 0.706897
175, 0, 1, 0, 0, 0, 124, 0.708571
176, 0, 1, 0, 0, 0, 125, 0.710227
177, 0, 1, 0, 0, 0, 126, 0.711864
178, 0, 1, 0, 0, 0, 127, 0.713483
179, 0, 1, 0, 0, 0, 128, 0.715084
180, 1, 0, 1, 0, 0, 128, 0.711111
181, 0, 0, 0, 0, 0, 128, 0.707182
182, 1, 0, 1, 0, 0, 128, 0.703297
183, 0, 0, 0, 0, 0, 128, 0.699454
184, 0, 1, 0, 0, 0, 129, 0.701087
185, 1, 0, 1, 0, 0, 129, 0.697297
186, 0, 0, 0, 0, 0, 129, 0.693548
187, 1, 0, 1, 0, 0, 129, 0.68984
188, 0, 0, 0, 0, 0, 129, 0.68617
189, 0, 1, 0, 0, 0, 130, 0.687831
190, 0, 1, 0, 0, 0, 131, 0.689474
191, 0, 1, 0, 0, 0, 132, 0.691099
192, 0, 1, 0, 0, 0, 133, 0.692708
193, 1, 0, 1, 0, 0, 133, 0.689119
194, 0, 0, 0, 0, 0, 133, 0.685567
195, 0, 1, 0, 0, 0, 134, 0.687179
196, 0, 1, 0, 0, 0, 135, 0.688776
197, 0, 1, 0, 0, 0, 136, 0.690355
198, 0, 1, 0, 0, 0, 137, 0.691919
199, 1, 0, 1, 0, 0, 137, 0.688442
200, 0, 0, 0, 0, 0, 137, 0.685
201, 0, 1, 0, 0, 0, 138, 0.686567
202, 0, 1, 0, 0, 0, 139, 0.688119
203, 0, 1, 0, 0, 0, 140, 0.689655
204, 1, 0, 1, 0, 0, 140, 0.686275
205, 0, 0, 0, 0, 0, 140, 0.682927
206, 0, 1, 0, 0, 0, 141, 0.684466
207, 1, 0, 1, 0, 0, 141, 0.681159
208, 0, 0, 0, 0, 0, 141, 0.677885
209, 0, 1, 0, 0, 0, 142, 0.679426
210, 0, 1, 0, 0, 0, 143, 0.680952
211, 0, 1, 0, 0, 0, 144, 0.682464
212, 0, 1, 0, 0, 0, 145, 0.683962
213, 0, 1, 0, 0, 0, 146, 0.685446
214, 0, 1, 0, 0, 0, 147, 0.686916
215, 0, 1, 0, 0, 0, 148, 0.688372
216, 1, 0, 1, 0, 0, 148, 0.685185
217, 0, 0, 0, 0, 0, 148, 0.682028
218, 0, 1, 0, 0, 0, 149, 0.683486
219, 0, 1, 0, 0, 0, 150, 0.684932
220, 0, 1, 0, 0, 0, 151, 0.686364
221, 0, 1, 0, 0, 0, 152, 0.687783
222, 0, 1, 0, 0, 0, 153, 0.689189
223, 0, 1, 0, 0, 0, 154, 0.690583
224, 0, 1, 0, 0, 0, 155, 0.691964
225, 0, 1, 0, 0, 0, 156, 0.693333
226, 0, 1, 0, 0, 0, 157, 0.69469
227, 0, 1, 0, 0, 0, 158, 0.696035
228, 0, 1, 0, 0, 0, 159, 0.697368
229, 0, 1, 0, 0, 0, 160, 0.69869
230, 0, 1, 0, 0, 0, 161, 0.7
231, 0, 1, 0, 0, 0, 162, 0.701299
232, 0, 1, 0, 0, 0, 163, 0.702586
233, 0, 1, 0, 0, 0, 164, 0.703863
234, 0, 1, 0, 0, 0, 165, 0.705128
235, 0, 1, 0, 0, 0, 166, 0.706383
236, 0, 1, 0, 0, 0, 167, 0.707627
237, 0, 1, 0, 0, 0, 168, 0.708861
238, 0, 1, 0, 0, 0, 169, 0.710084
239, 0, 1, 0, 0, 0, 170, 0.711297
240, 0, 1, 0, 0, 0, 171, 0.7125
241, 0, 1, 0, 0, 0, 172, 0.713693
242, 1, 0, 1, 0, 0, 172, 0.710744
243, 0, 0, 0, 0, 0, 172, 0.707819
244, 1, 0, 1, 0, 0, 172, 0.704918
245, 0, 0, 0, 0, 0, 172, 0.702041
246, 0, 1, 0, 0, 0, 173, 0.703252
247, 0, 1, 0, 0, 0, 174, 0.704453
248, 0, 1, 0, 0, 0, 175, 0.705645
249, 0, 1, 0, 0, 0, 176, 0.706827
250, 0, 1, 0, 0, 0, 177, 0.708
251, 0, 1, 0, 0, 0, 178, 0.709163
252, 0, 1, 0, 0, 0, 179, 0.710317
253, 0, 1, 0, 0, 0, 180, 0.711462
254, 0, 1, 0, 0, 0, 181, 0.712598
255, 0, 1, 0, 0, 0, 182, 0.713725
256, 0, 1, 0, 0, 0, 183, 0.714844
257, 0, 1, 0, 0, 0, 184, 0.715953
258, 1, 0, 1, 0, 0, 184, 0.713178
259, 0, 0, 0, 0, 0, 184, 0.710425
260, 0, 1, 0, 0, 0, 185, 0.711538
261, 0, 1, 0, 0, 0, 186, 0.712644
262, 0, 1, 0, 0, 0, 187, 0.71374
263, 0, 1, 0, 0, 0, 188, 0.714829
264, 1, 0, 1, 0, 0, 188, 0.712121
265, 0, 0, 0, 0, 0, 188, 0.709434
266, 0, 1, 0, 0, 0, 189, 0.710526
267, 0, 1, 0, 0, 0, 190, 0.71161
268, 0, 1, 0, 0, 0, 191, 0.712687
269, 0, 1, 0, 0, 0, 192, 0.713755
270, 1, 0, 1, 0, 0, 192, 0.711111
271, 0, 0, 0, 0, 0, 192, 0.708487
272, 0, 1, 0, 0, 0, 193, 0.709559
273, 0, 1, 0, 0, 0, 194, 0.710623
274, 0, 1, 0, 0, 0, 195, 0.711679
275, 0, 1, 0, 0, 0, 196, 0.712727
276, 0, 1, 0, 0, 0, 197, 0.713768
277, 0, 1, 0, 0, 0, 198, 0.714801
278, 1, 0, 1, 0, 0, 198, 0.71223
279, 0, 0, 0, 0, 0, 198, 0.709677
280, 0, 1, 0, 0, 0, 199, 0.710714
281, 0, 1, 0, 0, 0, 200, 0.711744
282, 0, 1, 0, 0, 0, 201, 0.712766
283, 0, 1, 0, 0, 0, 202, 0.713781
284, 0, 1, 0, 0, 0, 203, 0.714789
285, 0, 1, 0, 0, 0, 204, 0.715789
286, 0, 1, 0, 0, 0, 205, 0.716783
287, 0, 1, 0, 0, 0, 206, 0.71777
288, 0, 1, 0, 0, 0, 207, 0.71875
289, 0, 1, 0, 0, 0, 208, 0.719723
290, 0, 1, 0, 0, 0, 209, 0.72069
291, 0, 1, 0, 0, 0, 210, 0.721649
292, 0, 1, 0, 0, 0, 211, 0.722603
293, 0, 1, 0, 0, 0, 212, 0.723549
294, 0, 1, 0, 0, 0, 213, 0.72449
295, 1, 0, 1, 0, 0, 213, 0.722034
296, 0, 0, 0, 0, 0, 213, 0.719595
297, 0, 1, 0, 0, 0, 214, 0.720539
298, 0, 1, 0, 0, 0, 215, 0.721477
299, 0, 1, 0, 0, 0, 216, 0.722408
300, 1, 0, 1, 0, 0, 216, 0.72
301, 0, 0, 0, 0, 0, 216, 0.717608
302, 0, 1, 0, 0, 0, 217, 0.718543
303, 0, 1, 0, 0, 0, 218, 0.719472
304, 0, 1, 0, 0, 0, 219, 0.720395
305, 0, 1, 0, 0, 0, 220, 0.721311
306, 0, 1, 0, 0, 0, 221, 0.722222
307, 0, 1, 0, 0, 0, 222, 0.723127
308, 0, 1, 0, 0, 0, 223, 0.724026
309, 0, 1, 0, 0, 0, 224, 0.724919
310, 0, 1, 0, 0, 0, 225, 0.725806
311, 0, 1, 0, 0, 0, 226, 0.726688
312, 0, 1, 0, 0, 0, 227, 0.727564
313, 0, 1, 0, 0, 0, 228, 0.728435
314, 0, 1, 0, 0, 0, 229, 0.729299
315, 0, 1, 0, 0, 0, 230, 0.730159
316, 0, 1, 0, 0, 0, 231, 0.731013
317, 0, 1, 0, 0, 0, 232, 0.731861
318, 0, 1, 0, 0, 0, 233, 0.732704
319, 0, 1, 0, 0, 0, 234, 0.733542
320, 0, 1, 0, 0, 0, 235, 0.734375
321, 0, 1, 0, 0, 0, 236, 0.735202
322, 0, 1, 0, 0, 0, 237, 0.736025
323, 0, 1, 0, 0, 0, 238, 0.736842
324, 0, 1, 0, 0, 0, 239, 0.737654
325, 1, 0, 1, 0, 0, 239, 0.735385
326, 0, 0, 0, 0, 0, 239, 0.733129
327, 0, 1, 0, 0, 0, 240, 0.733945
328, 0, 1, 0, 0, 0, 241, 0.734756
329, 0, 1, 0, 0, 0, 242, 0.735562
330, 1, 0, 1, 0, 0, 242, 0.733333
331, 0, 0, 0, 0, 0, 242, 0.731118
332, 0, 1, 0, 0, 0, 243, 0.731928
333, 0, 1, 0, 0, 0, 244, 0.732733
334, 0, 1, 0, 0, 0, 245, 0.733533
335, 0, 1, 0, 0, 0, 246, 0.734328
336, 0, 1, 0, 0, 0, 247, 0.735119
337, 0, 1, 0, 0, 0, 248, 0.735905
338, 0, 1, 0, 0, 0, 249, 0.736686
339, 0, 1, 0, 0, 0, 250, 0.737463
340, 0, 1, 0, 0, 0, 251, 0.738235
341, 1, 0, 1, 0, 0, 251, 0.73607
342, 0, 0, 0, 0, 0, 251, 0.733918
343, 0, 1, 0, 0, 0, 252, 0.734694
344, 0, 1, 0, 0, 0, 253, 0.735465
345, 0, 1, 0, 0, 0, 254, 0.736232
346, 0, 1, 0, 0, 0, 255, 0.736994
347, 0, 1, 0, 0, 0, 256, 0.737752
348, 0, 1, 0, 0, 0, 257, 0.738506
349, 0, 1, 0, 0, 0, 258, 0.739255
350, 1, 0, 1, 0, 0, 258, 0.737143
351, 0, 0, 0, 0, 0, 258, 0.735043
352, 0, 1, 0, 0, 0, 259, 0.735795
353, 0, 1, 0, 0, 0, 260, 0.736544
354, 0, 1, 0, 0, 0, 261, 0.737288
355, 0, 1, 0, 0, 0, 262, 0.738028
356, 0, 1, 0, 0, 0, 263, 0.738764
357, 0, 1, 0, 0, 0, 264, 0.739496
358, 0, 1, 0, 0, 0, 265, 0.740223
359, 0, 1, 0, 0, 0, 266, 0.740947
360, 0, 1, 0, 0, 0, 267, 0.741667
361, 0, 1, 0, 0, 0, 268, 0.742382
362, 0, 1, 0, 0, 0, 269, 0.743094
363, 0, 1, 0, 0, 0, 270, 0.743802
364, 0, 1, 0, 0, 0, 271, 0.744505
365, 1, 0, 1, 0, 0, 271, 0.742466
366, 0, 0, 0, 0, 0, 271, 0.740437
367, 0, 1, 0, 0, 0, 272, 0.741144
368, 0, 1, 0, 0, 0, 273, 0.741848
369, 0, 1, 0, 0, 0, 274, 0.742547
370, 0, 1, 0, 0, 0, 275, 0.743243
371, 0, 1, 0, 0, 0, 276, 0.743935
372, 0, 1, 0, 0, 0, 277, 0.744624
373, 0, 1, 0, 0, 0, 278, 0.745308
374, 0, 1, 0, 0, 0, 279, 0.745989
375, 1, 0, 1, 0, 0, 279, 0.744
376, 0, 0, 0, 0, 0, 279, 0.742021
377, 0, 1, 0, 0, 0, 280, 0.742706
378, 0, 1, 0, 0, 0, 281, 0.743386
379, 1, 0, 1, 0, 0, 281, 0.741425
380, 0, 0, 0, 0, 0, 281, 0.739474
381, 0, 1, 0, 0, 0, 282, 0.740157
382, 0, 1, 0, 0, 0, 283, 0.740838
383, 0, 1, 0, 0, 0, 284, 0.741514
384, 0, 1, 0, 0, 0, 285, 0.742188
385, 1, 0, 1, 0, 0, 285, 0.74026
386, 0, 0, 0, 0, 0, 285, 0.738342
387, 0, 1, 0, 0, 0, 286, 0.739018
388, 0, 1, 0, 0, 0, 287, 0.739691
389, 1, 0, 1, 0, 0, 287, 0.737789
390, 0, 0, 0, 0, 0, 287, 0.735897
391, 0, 1, 0, 0, 0, 288, 0.736573
392, 0, 1, 0, 0, 0, 289, 0.737245
393, 0, 1, 0, 0, 0, 290, 0.737913
394, 0, 1, 0, 0, 0, 291, 0.738579
395, 0, 1, 0, 0, 0, 292, 0.739241
396, 0, 1, 0, 0, 0, 293, 0.739899
397, 1, 0, 1, 0, 0, 293, 0.738035
398, 0, 0, 0, 0, 0, 293, 0.736181
399, 0, 1, 0, 0, 0, 294, 0.736842
400, 0, 1, 0, 0, 0, 295, 0.7375
401, 0, 1, 0, 0, 0, 296, 0.738155
402, 0, 1, 0, 0, 0, 297, 0.738806
403, 0, 1, 0, 0, 0, 298, 0.739454
404, 0, 1, 0, 0, 0, 299, 0.740099
405, 0, 1, 0, 0, 0, 300, 0.740741
406, 1, 0, 1, 0, 0, 300, 0.738916
407, 0, 0, 0, 0, 0, 300, 0.737101
408, 0, 1, 0, 0, 0, 301, 0.737745
409, 1, 0, 1, 0, 0, 301, 0.735941
410, 0, 0, 0, 0, 0, 301, 0.734146
411, 0, 1, 0, 0, 0, 302, 0.734793
412, 0, 1, 0, 0, 0, 303, 0.735437
413, 0, 1, 0, 0, 0, 304, 0.736077
414, 0, 1, 0, 0, 0, 305, 0.736715
415, 0, 1, 0, 0, 0, 306, 0.737349
416, 0, 1, 0, 0, 0, 307, 0.737981
417, 0, 1, 0, 0, 0, 308, 0.738609
418, 1, 0, 1, 0, 0, 308, 0.736842
419, 0, 0, 0, 0, 0, 308, 0.735084
420, 0, 1, 0, 0, 0, 309, 0.735714
421, 0, 1, 0, 0, 0, 310, 0.736342
422, 1, 0, 1, 0, 0, 310, 0.734597
423, 0, 0, 0, 0, 0, 310, 0.732861
424, 0, 1, 0, 0, 0, 311, 0.733491
425, 0, 1, 0, 0, 0, 312, 0.734118
426, 1, 0, 1, 0, 0, 312, 0.732394
427, 0, 0, 0, 0, 0, 312, 0.730679
428, 0, 1, 0, 0, 0, 313, 0.731308
429, 0, 1, 0, 0, 0, 314, 0.731935
430, 0, 1, 0, 0, 0, 315, 0.732558
431, 0, 1, 0, 0, 0, 316, 0.733179
432, 0, 1, 0, 0, 0, 317, 0.733796
433, 0, 1, 0, 0, 0, 318, 0.734411
434, 0, 1, 0, 0, 0, 319, 0.735023
435, 0, 1, 0, 0, 0, 320, 0.735632
436, 0, 1, 0, 0, 0, 321, 0.736239
437, 0, 1, 0, 0, 0, 322, 0.736842
438, 0, 1, 0, 0, 0, 323, 0.737443
439, 1, 0, 1, 0, 0, 323, 0.735763
440, 0, 0, 0, 0, 0, 323, 0.734091
441, 0, 1, 0, 0, 0, 324, 0.734694
442, 0, 1, 0, 0, 0, 325, 0.735294
443, 0, 1, 0, 0, 0, 326, 0.735892
444, 1, 0, 1, 0, 0, 326, 0.734234
445, 0, 0, 0, 0, 0, 326, 0.732584
446, 0, 1, 0, 0, 0, 327, 0.733184
447, 1, 0, 1, 0, 0, 327, 0.731544
448, 0, 0, 0, 0, 0, 327, 0.729911
449, 0, 1, 0, 0, 0, 328, 0.730512
450, 1, 0, 0, 0, 0, 328, 0.728889
451, 0, 1, 1, 0, 0, 329, 0.72949
452, 0, 0, 0, 0, 0, 329, 0.727876
453, 1, 0, 1, 0, 0, 329, 0.726269
454, 0, 0, 0, 0, 0, 329, 0.72467
455, 0, 1, 0, 0, 0, 330, 0.725275
456, 0, 1, 0, 0, 0, 331, 0.725877
457, 0, 1, 0, 0, 0, 332, 0.726477
458, 0, 1, 0, 0, 0, 333, 0.727074
459, 0, 1, 0, 0, 0, 334, 0.727669
460, 0, 1, 0, 0, 0, 335, 0.728261
461, 0, 1, 0, 0, 0, 336, 0.72885
462, 0, 1, 0, 0, 0, 337, 0.729437
463, 0, 1, 0, 0, 0, 338, 0.730022
464, 0, 1, 0, 0, 0, 339, 0.730603
465, 0, 1, 0, 0, 0, 340, 0.731183
466, 0, 1, 0, 0, 0, 341, 0.73176
467, 1, 0, 1, 0, 0, 341, 0.730193
468, 0, 0, 0, 0, 0, 341, 0.728632
469, 0, 1, 0, 0, 0, 342, 0.729211
470, 0, 1, 0, 0, 0, 343, 0.729787
471, 0, 1, 0, 0, 0, 344, 0.730361
472, 0, 1, 0, 0, 0, 345, 0.730932
473, 0, 1, 0, 0, 0, 346, 0.731501
474, 1, 0, 1, 0, 0, 346, 0.729958
475, 0, 0, 0, 0, 0, 346, 0.728421
476, 0, 1, 0, 0, 0, 347, 0.728992
477, 0, 1, 0, 0, 0, 348, 0.72956
478, 0, 1, 0, 0, 0, 349, 0.730126
479, 0, 1, 0, 0, 0, 350, 0.730689
480, 0, 1, 0, 0, 0, 351, 0.73125
481, 0, 1, 0, 0, 0, 352, 0.731809
482, 0, 1, 0, 0, 0, 353, 0.732365
483, 0, 1, 0, 0, 0, 354, 0.732919
484, 0, 1, 0, 0, 0, 355, 0.733471
485, 0, 1, 0, 0, 0, 356, 0.734021
486, 0, 1, 0, 0, 0, 357, 0.734568
487, 0, 1, 0, 0, 0, 358, 0.735113
488, 0, 1, 0, 0, 0, 359, 0.735656
489, 0, 1, 0, 0, 0, 360, 0.736196
490, 0, 1, 0, 0, 0, 361, 0.736735
491, 0, 1, 0, 0, 0, 362, 0.737271
492, 0, 1, 0, 0, 0, 363, 0.737805
493, 0, 1, 0, 0, 0, 364, 0.738337
494, 0, 1, 0, 0, 0, 365, 0.738866
495, 0, 1, 0, 0, 0, 366, 0.739394
496, 1, 0, 1, 0, 0, 366, 0.737903
497, 0, 0, 0, 0, 0, 366, 0.736419
498, 0, 1, 0, 0, 0, 367, 0.736948
499, 0, 1, 0, 0, 0, 368, 0.737475
500, 0, 1, 0, 0, 0, 369, 0.738
501, 0, 1, 0, 0, 0, 370, 0.738523
502, 1, 0, 1, 0, 0, 370, 0.737052
503, 1, 1, 0, 0, 0, 371, 0.737575
504, 0, 1, 0, 0, 0, 372, 0.738095
505, 0, 1, 0, 0, 0, 373, 0.738614
506, 0, 1, 0, 0, 0, 374, 0.73913
507, 0, 1, 0, 0, 0, 375, 0.739645
508, 0, 1, 0, 0, 0, 376, 0.740157
509, 0, 1, 0, 0, 0, 377, 0.740668
510, 0, 1, 0, 0, 0, 378, 0.741176
511, 0, 1, 0, 0, 0, 379, 0.741683
512, 0, 1, 0, 0, 0, 380, 0.742188
513, 0, 1, 0, 0, 0, 381, 0.74269
514, 0, 1, 0, 0, 0, 382, 0.743191
515, 1, 0, 1, 0, 0, 382, 0.741748
516, 0, 0, 0, 0, 0, 382, 0.74031
517, 0, 1, 0, 0, 0, 383, 0.740812
518, 0, 1, 0, 0, 0, 384, 0.741313
519, 0, 1, 0, 0, 0, 385, 0.741811
520, 0, 1, 0, 0, 0, 386, 0.742308
521, 0, 1, 0, 0, 0, 387, 0.742802
522, 0, 1, 0, 0, 0, 388, 0.743295
523, 0, 1, 0, 0, 0, 389, 0.743786
524, 0, 1, 0, 0, 0, 390, 0.744275
525, 1, 0, 1, 0, 0, 390, 0.742857
526, 0, 0, 0, 0, 0, 390, 0.741445
527, 0, 1, 0, 0, 0, 391, 0.741935
528, 0, 1, 0, 0, 0, 392, 0.742424
529, 0, 1, 0, 0, 0, 393, 0.742911
530, 0, 1, 0, 0, 0, 394, 0.743396
531, 0, 1, 0, 0, 0, 395, 0.743879
532, 0, 1, 0, 0, 0, 396, 0.744361
533, 0, 1, 0, 0, 0, 397, 0.744841
534, 0, 1, 0, 0, 0, 398, 0.745318
535, 0, 1, 0, 0, 0, 399, 0.745794
536, 0, 1, 0, 0, 0, 400, 0.746269
537, 1, 0, 1, 0, 0, 400, 0.744879
